id,kShortName,kDemangledName,ground_truth,duration,overlap_ratio,slowdown,ID,Kernel Name,Compute throughput,SM,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
401,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2688,2656,0.0,0.0,400,vectorized_elementwise_kernel,0.02,108,0.45,0.1,6.22,100.0,0.0,91.32
402,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",11136,11233,0.0,0.0,401,vectorized_elementwise_kernel,6.76,108,36.11,36.11,74.33,100.0,0.0,51.44
403,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",217220,219619,0.028121428473857,0.3927290807163817,402,vectorized_elementwise_kernel,6.48,108,86.81,86.81,92.0,100.0,0.0,48.97
404,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",223588,317382,1.0,0.4194947850510761,403,vectorized_elementwise_kernel,6.47,108,86.22,86.22,92.07,100.0,0.0,48.77
405,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",223300,224772,1.0,0.006592028660994178,404,vectorized_elementwise_kernel,7.81,108,87.19,87.19,91.92,100.0,0.0,48.83
406,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",145762,146306,1.0,0.003732111249845639,405,vectorized_elementwise_kernel,8.58,108,84.1,84.1,89.45,100.0,0.0,61.57
407,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",148131,148195,1.0,0.000432050009788633,406,vectorized_elementwise_kernel,8.49,108,84.02,84.02,88.43,100.0,0.0,61.64
408,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",148258,147010,1.0,-0.008417758232270771,407,vectorized_elementwise_kernel,8.46,108,83.67,83.67,88.37,100.0,0.0,61.41
409,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",147555,147267,1.0,-0.001951814577615127,408,vectorized_elementwise_kernel,8.58,108,83.93,83.93,88.82,100.0,0.0,61.79
410,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",225348,224643,1.0,-0.003128494595026359,409,vectorized_elementwise_kernel,6.45,108,87.21,87.21,91.95,100.0,0.0,48.44
411,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",221923,222308,1.0,0.001734835956615583,410,vectorized_elementwise_kernel,6.45,108,86.22,86.22,92.36,100.0,27.7,44.27
412,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",145859,147075,1.0,0.008336818434241288,411,vectorized_elementwise_kernel,8.57,108,84.02,84.02,88.56,100.0,0.0,61.69
413,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",225636,225123,1.0,-0.002273573365952242,412,vectorized_elementwise_kernel,6.46,108,86.45,86.45,92.3,100.0,27.64,44.07
414,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,2486315,2567404,0.6339399642596178,0.05144671670024952,413,ampere_sgemm_128x32_tn,89.03,108,80.27,2.39,45.64,50.0,0.13,96.87
415,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,2385513,2372616,0.0,0.0,414,ampere_sgemm_64x32_sliced1x4_nt,92.92,108,52.99,6.37,23.89,25.0,0.08,82.86
416,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",85505,85954,0.0,0.0,415,reduce_kernel,11.52,108,58.66,58.66,56.1,62.5,4.91,21.15
417,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2464,2400,0.0,0.0,416,vectorized_elementwise_kernel,0.04,108,0.63,0.22,6.19,100.0,0.0,86.36
418,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",10113,10240,0.0,0.0,417,vectorized_elementwise_kernel,7.15,108,36.42,36.42,74.66,100.0,0.0,51.27
419,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",58177,61921,0.09250496600507098,0.6956959415799386,418,layer_norm_grad_input_kernel_vectorized,37.28,108,65.37,65.37,65.15,75.0,44.17,53.32
420,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",71681,275269,1.0,2.840194751747325,419,GammaBetaBackwardCUDAKernel_32x32,11.84,108,38.25,38.25,49.91,100.0,0.09,18.64
421,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",43681,44480,1.0,0.01829170577596667,420,vectorized_elementwise_kernel,6.48,108,71.55,71.55,87.83,100.0,28.9,40.63
422,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3136,3233,1.0,0.03093112244897959,421,vectorized_elementwise_kernel,0.02,108,0.45,0.09,6.19,100.0,0.0,90.82
423,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2816,2688,1.0,-0.04545454545454546,422,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.19,100.0,0.0,93.12
424,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",42816,41312,1.0,-0.03512705530642751,423,vectorized_elementwise_kernel,15.15,108,68.39,68.39,84.64,100.0,0.0,54.32
425,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,633963,633515,1.0,-0.0007066658464295235,424,ampere_sgemm_128x32_tn,87.62,108,80.07,2.46,45.63,50.0,0.52,97.38
426,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,691468,688108,1.0,-0.00485922703581366,425,ampere_sgemm_64x32_sliced1x4_nt,82.02,108,46.74,6.01,20.84,25.0,0.08,81.44
427,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",29569,30784,1.0,0.0410903310899929,426,reduce_kernel,9.09,108,33.49,33.49,41.49,62.5,8.29,6.76
428,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2560,2528,1.0,-0.0125,427,vectorized_elementwise_kernel,0.02,108,0.48,0.09,6.21,100.0,0.0,91.46
429,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4800,4896,1.0,0.02,428,vectorized_elementwise_kernel,3.98,108,18.95,18.47,42.58,100.0,0.0,52.95
430,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",47905,48033,1.0,0.002671954910760881,429,vectorized_elementwise_kernel,6.3,108,75.37,75.37,87.93,100.0,0.0,45.84
431,reduce_kernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",45313,46817,1.0,0.03319135788846468,430,reduce_kernel,75.57,108,24.02,24.02,90.2,100.0,10.44,8.7
432,elementwise_kernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",4544,4480,1.0,-0.01408450704225352,431,elementwise_kernel,5.93,108,11.99,3.14,20.39,100.0,0.0,87.62
433,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, at::detail::Array<char *, (int)1>>(int, T2, T3)",41888,41185,1.0,-0.01678284950343774,432,vectorized_elementwise_kernel,14.2,108,24.15,4.37,9.06,100.0,0.0,99.35
434,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,"fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80(PyTorchMemEffAttention::AttentionBackwardKernel<cutlass::arch::Sm80, float, (bool)1, (bool)1, (bool)0, (int)64, (int)64, (int)64, (bool)0>::Params)",1210677,1400408,0.997897755511251,0.157044943629704,433,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,37.68,108,30.73,11.17,12.2,12.5,17.03,81.65
435,CatArrayBatchedCopy_aligned16_contig,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",110786,112705,1.0,0.01732168324517538,434,CatArrayBatchedCopy_aligned16_contig,57.49,108,74.25,74.25,90.91,100.0,60.0,63.0
436,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,1873920,1889856,0.7042351374919571,0.0120756518780673,435,ampere_sgemm_128x32_tn,88.59,108,79.99,2.21,45.65,50.0,0.18,97.29
437,ampere_sgemm_128x32_sliced1x4_nt,ampere_sgemm_128x32_sliced1x4_nt,1688766,1683101,0.0,0.0,436,ampere_sgemm_128x32_sliced1x4_nt,98.05,108,40.38,4.94,12.5,12.5,0.0,84.52
438,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",70721,69857,0.0,0.0,437,reduce_kernel,11.86,108,51.88,51.88,56.8,62.5,6.38,19.62
439,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2560,2560,0.0,0.0,438,vectorized_elementwise_kernel,0.04,108,0.52,0.16,6.2,100.0,0.0,84.09
440,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",8448,8768,0.0,0.0,439,vectorized_elementwise_kernel,6.45,108,38.89,32.47,67.48,100.0,0.0,51.56
441,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",56705,60256,0.09453000531067446,0.6624599618169731,440,layer_norm_grad_input_kernel_vectorized,37.36,108,65.84,65.84,65.13,75.0,44.59,54.29
442,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",70913,222980,1.0,2.144416397557571,441,GammaBetaBackwardCUDAKernel_32x32,12.17,108,38.41,38.41,49.91,100.0,0.09,19.08
443,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",44001,44353,1.0,0.00799981818595032,442,vectorized_elementwise_kernel,6.47,108,72.11,72.11,88.28,100.0,29.35,40.33
444,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2944,2912,1.0,-0.0108695652173913,443,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.2,100.0,0.0,92.66
445,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2848,2848,1.0,0.0,444,vectorized_elementwise_kernel,0.02,108,0.47,0.08,6.19,100.0,0.0,89.72
446,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",41057,41217,1.0,0.003897021214409236,445,vectorized_elementwise_kernel,15.03,108,67.75,67.75,84.39,100.0,0.0,54.32
447,ampere_sgemm_128x64_tn,ampere_sgemm_128x64_tn,2295207,2366472,1.0,0.03104948703973106,446,ampere_sgemm_128x64_tn,95.86,108,48.15,2.06,23.96,25.0,0.36,98.55
448,ampere_sgemm_128x128_nt,ampere_sgemm_128x128_nt,2236519,2516715,0.1244817152518263,1.006430466580412,447,ampere_sgemm_128x128_nt,98.49,108,31.89,4.0,23.45,25.0,0.04,78.54
449,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",36737,37152,0.0,0.0,448,reduce_kernel,9.06,108,31.63,31.63,41.43,62.5,8.28,7.11
450,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2784,2656,0.0,0.0,449,vectorized_elementwise_kernel,0.02,108,0.46,0.08,6.22,100.0,0.0,89.24
451,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",11104,11488,0.0,0.0,450,vectorized_elementwise_kernel,7.16,108,44.68,37.56,72.74,100.0,0.0,51.61
452,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",217316,219011,0.03009894480185927,0.2591353905611836,451,vectorized_elementwise_kernel,6.45,108,87.02,87.02,91.91,100.0,0.0,48.92
453,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",223715,297221,1.0,0.3285698321525155,452,vectorized_elementwise_kernel,6.47,108,86.92,86.92,91.9,100.0,0.0,48.82
454,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",222884,228548,1.0,0.02541232210477199,453,vectorized_elementwise_kernel,7.85,108,87.0,87.0,91.93,100.0,0.0,48.74
455,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",146658,144963,1.0,-0.01155750112506648,454,vectorized_elementwise_kernel,8.53,108,84.25,84.25,88.66,100.0,0.0,61.63
456,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",150115,148098,1.0,-0.01343636545315258,455,vectorized_elementwise_kernel,8.59,108,84.32,84.32,88.64,100.0,0.0,61.23
457,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",147746,148067,1.0,0.002172647652051494,456,vectorized_elementwise_kernel,8.48,108,83.37,83.37,88.29,100.0,0.0,61.67
458,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",147683,147203,1.0,-0.003250204830616929,457,vectorized_elementwise_kernel,8.6,108,84.08,84.08,88.7,100.0,0.0,61.63
