allreduce: duration=0.17, attributes={'input_.shape': [1024, 128], 'input_.dtype': torch.float16, 'func.name': 'normlinear_bwd', 'group': 'tp'}
allreduce: duration=0.32ms, timestamp=24217130719.97, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.67ms, timestamp=24217130727.39, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.41ms, timestamp=24217130727.55, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.62ms, timestamp=24217130759.98, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=1.14ms, timestamp=24217130760.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.38ms, timestamp=24217130760.19, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217130761.02, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=72.65ms, timestamp=24217130872.87, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.49ms, timestamp=24217130873.13, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=50.94ms, timestamp=24217130922.16, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.35ms, timestamp=24217130922.51, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.45ms, timestamp=24217130922.76, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=0.48ms, timestamp=24217130922.49, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=115.61ms, timestamp=24217131120.22, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.49ms, timestamp=24217131120.24, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=123.88ms, timestamp=24217131263.01, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.44ms, timestamp=24217131263.37, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=2.38ms, timestamp=24217131278.88, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.45ms, timestamp=24217131279.25, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=0.77ms, timestamp=24217131286.28, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=0.48ms, timestamp=24217131286.58, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=3.08ms, timestamp=24217131286.34, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=1.26ms, timestamp=24217131286.68, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24217131345.98, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.39ms, timestamp=24217131348.87, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217131346.13, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.4ms, timestamp=24217131349.63, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217131485.19, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24217131484.9, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.43ms, timestamp=24217131493.54, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.44ms, timestamp=24217131493.66, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217131501.03, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217131500.73, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.45ms, timestamp=24217131532.24, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.41ms, timestamp=24217131532.14, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.32ms, timestamp=24217131617.33, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.3ms, timestamp=24217131617.52, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.43ms, timestamp=24217131715.86, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.4ms, timestamp=24217131715.73, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.8ms, timestamp=24217131746.85, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.58ms, timestamp=24217131747.0, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217131750.79, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.81ms, timestamp=24217131750.98, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.43ms, timestamp=24217131819.04, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24217131818.84, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24217131838.58, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.42ms, timestamp=24217131842.72, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24217131842.83, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217131838.72, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.38ms, timestamp=24217131853.01, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.32ms, timestamp=24217131854.36, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.32ms, timestamp=24217131853.13, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.25ms, timestamp=24217131854.4, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24217131898.6, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.23ms, timestamp=24217131898.65, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=131.48ms, timestamp=24217351158.04, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=134.34ms, timestamp=24217351158.13, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=138.26ms, timestamp=24217351164.99, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.43ms, timestamp=24217351165.53, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=141.75ms, timestamp=24217351165.15, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.14ms, timestamp=24217351169.05, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.41ms, timestamp=24217351166.86, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.34ms, timestamp=24217351171.41, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.18ms, timestamp=24217351171.88, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.11ms, timestamp=24217351173.43, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.35ms, timestamp=24217351174.69, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.15ms, timestamp=24217351177.88, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_reduce: duration=53.37ms, timestamp=24217351474.16, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.27ms, timestamp=24217351474.18, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=70.26ms, timestamp=24217351526.59, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.29ms, timestamp=24217351526.59, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.9ms, timestamp=24217351569.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.27ms, timestamp=24217351569.87, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.0ms, timestamp=24217351591.43, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.26ms, timestamp=24217351591.45, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.7ms, timestamp=24217351600.93, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.26ms, timestamp=24217351600.98, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.97ms, timestamp=24217351626.78, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.23ms, timestamp=24217351626.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.65ms, timestamp=24217351647.47, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.24ms, timestamp=24217351647.5, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24217351656.09, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.29ms, timestamp=24217351656.13, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.29ms, timestamp=24217352280.59, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=101.48ms, timestamp=24217352280.67, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.08ms, timestamp=24217352326.87, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.42ms, timestamp=24217352327.04, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=13.64ms, timestamp=24217352598.51, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=1.06ms, timestamp=24217352599.62, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=1.99ms, timestamp=24217352602.71, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=1.06ms, timestamp=24217352603.81, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=2.21ms, timestamp=24217352607.22, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.38ms, timestamp=24217352607.56, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_reduce: duration=1.27ms, timestamp=24217352611.52, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.36ms, timestamp=24217352611.71, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
